PERMNO,date,TICKER,PRC,SHROUT
90520,20151130,CE,70.75,146711
90520,20151231,CE,67.33,146711
90520,20160129,CE,63.67,146711
90520,20160229,CE,60.34,147408
90520,20160331,CE,65.5,147408
90520,20160429,CE,70.7,147445
90520,20160531,CE,70.48,147445
90520,20160630,CE,65.45,147445
90520,20160729,CE,63.42,144737
90520,20160831,CE,64.43,144737
90520,20160930,CE,66.56,144737
90520,20161031,CE,72.92,143199
90520,20161130,CE,79.32,143199
90520,20161230,CE,78.74,143199
90520,20170131,CE,84.4,143199
90520,20170228,CE,89.17,140927
90520,20170331,CE,89.85,140712
90520,20170428,CE,87.04,139453
90520,20170531,CE,86.55,139453
90520,20170630,CE,94.94,139453
90520,20170731,CE,96.17,137534
90520,20170831,CE,97.02,137534
90520,20170929,CE,104.27,137534
90520,20171031,CE,104.31,135636
90520,20171130,CE,107.24,135636
90520,20171229,CE,107.08,135636
90520,20180131,CE,108.16,135636
90520,20180228,CE,100.86,135636
90520,20180329,CE,100.21,135823
90520,20180430,CE,108.67,135856
90520,20180531,CE,112.92,135856
90520,20180629,CE,111.06,135856
90520,20180731,CE,118.11,135018
90520,20180831,CE,116.83,134962
90520,20180928,CE,114,134962
90520,20181031,CE,96.94,133758
90520,20181130,CE,100.93,133758
90520,20181231,CE,89.97,133758
90520,20190131,CE,95.76,133758
90520,20190228,CE,102.29,128100
90520,20190329,CE,98.61,127843
90520,20190430,CE,107.89,126612
90520,20190531,CE,94.93,126612
90520,20190628,CE,107.8,126612
90520,20190731,CE,112.17,123740
90520,20190830,CE,113.37,123740
90520,20190930,CE,122.29,123740
90520,20191031,CE,121.15,120874
90520,20191129,CE,125.57,120874
90520,20191231,CE,123.12,120874
90520,20200131,CE,103.5,120874
90520,20200228,CE,93.74,119556
90520,20200331,CE,73.39,119566
90520,20200430,CE,83.07,118229
90520,20200529,CE,89.91,118229
90520,20200630,CE,86.34,118229
90520,20200731,CE,97.2,118291
90520,20200831,CE,101.15,118291
90520,20200930,CE,107.45,118291
90520,20201030,CE,113.51,116895
90520,20201130,CE,129.33,116895
90520,20201231,CE,129.94,116895
90562,20100129,TAP,41.32,5758
90562,20100226,TAP,39.5,5759
90562,20100331,TAP,-41.125,5759
90562,20100430,TAP,43.57,5651
90562,20100528,TAP,40.4,5651
90562,20100630,TAP,-42.145,5652
90562,20100730,TAP,-43.505,5652
90562,20100831,TAP,42.9,5652
90562,20100930,TAP,-46.02,5652
90562,20101029,TAP,45.09,5652
90562,20101130,TAP,47.5701,5652
90562,20101231,TAP,-50.305,5652
90562,20110131,TAP,46.59,5652
90562,20110228,TAP,-45.41,5541
90562,20110331,TAP,47.1,5541
90562,20110429,TAP,-48.855,5524
90562,20110531,TAP,-46.71,5524
90562,20110630,TAP,-45.055,5524
90562,20110729,TAP,45.2,5524
90562,20110831,TAP,-43.95,5523
90562,20110930,TAP,40.04,5523
90562,20111031,TAP,-42.875,5523
90562,20111130,TAP,40.42,5523
90562,20111230,TAP,-43.99,5523
90562,20120131,TAP,-43.335,5523
90562,20120229,TAP,44.48,5523
90562,20120330,TAP,45.3,5523
90562,20120430,TAP,-41.95,5523
90562,20120531,TAP,39,5523
90562,20120629,TAP,41.5,5523
90562,20120731,TAP,42.44,5523
90562,20120831,TAP,44.82,5523
90562,20120928,TAP,44.86,5523
90562,20121031,TAP,-43.515,5523
90562,20121130,TAP,41.6585,5500
90562,20121231,TAP,42.65,5500
90562,20130131,TAP,-45.395,5500
90562,20130228,TAP,-44.565,5454
90562,20130328,TAP,-48.955,5454
90562,20130430,TAP,51.5,5454
90562,20130531,TAP,-49.545,5454
90562,20130628,TAP,-48.29,5454
90562,20130731,TAP,50.4,5454
90562,20130830,TAP,-48.995,5454
90562,20130930,TAP,50.2,5454
90562,20131031,TAP,54.07,5454
90562,20131129,TAP,-52.7,5454
90562,20131231,TAP,-56.09,5454
90562,20140131,TAP,53.02,5454
90562,20140228,TAP,-57.065,5454
90562,20140331,TAP,-59.115,5454
90562,20140430,TAP,59.9,5454
90562,20140530,TAP,-65.89,5454
90562,20140630,TAP,75.32,5454
90562,20140731,TAP,67.69,5454
90562,20140829,TAP,-74.405,5454
90562,20140930,TAP,74.68,5454
90562,20141031,TAP,78.69,5454
90562,20141128,TAP,-82.525,5454
90562,20141231,TAP,101.375,5454
90562,20150130,TAP,-82.4,5454
90562,20150227,TAP,-87,5454
90562,20150331,TAP,83.88,5454
90562,20150430,TAP,87,5454
90562,20150529,TAP,81.52,5454
90562,20150630,TAP,71.09,5454
90562,20150731,TAP,70.05,5454
90562,20150831,TAP,68.11,5454
90562,20150930,TAP,-83.05,5454
90562,20151030,TAP,87.9,5454
90562,20151130,TAP,93.36,5454
90562,20151231,TAP,-94.19,5454
90562,20160129,TAP,91.252,5454
90562,20160229,TAP,-85.37,5454
90562,20160331,TAP,-96.27,5454
90562,20160429,TAP,-95.725,5454
90562,20160531,TAP,99.065,5454
90562,20160630,TAP,101.09,5454
90562,20160729,TAP,100.17,5454
90562,20160831,TAP,-103.315,5454
90562,20160930,TAP,109.25,5454
90562,20161031,TAP,-113.21,5450
90562,20161130,TAP,-103.045,5450
90562,20161230,TAP,-97.19,5450
90562,20170131,TAP,96.21,5450
90562,20170228,TAP,-100.17,5440
90562,20170331,TAP,-103.265,5440
90562,20170428,TAP,95.5,5440
90562,20170531,TAP,-97.165,5440
90562,20170630,TAP,-92.935,5440
90562,20170731,TAP,-87.64,5440
90562,20170831,TAP,91.63,5440
90562,20170929,TAP,-82.385,5440
90562,20171031,TAP,-83.09,5440
90562,20171130,TAP,-81.895,5440
90562,20171229,TAP,83.99,5440
90562,20180131,TAP,88,5440
90562,20180228,TAP,79.5,5439
90562,20180329,TAP,-79.925,5439
90562,20180430,TAP,-73.025,5439
90562,20180531,TAP,70,5439
90562,20180629,TAP,68.3,5439
90562,20180731,TAP,67,5439
90562,20180831,TAP,-69.05,5439
90562,20180928,TAP,-66.235,5439
90562,20181031,TAP,61.98,5320
90562,20181130,TAP,-72.145,5320
90562,20181231,TAP,-63.785,5320
90562,20190131,TAP,-70.75,5320
90562,20190228,TAP,-66.14,5317
90562,20190329,TAP,-62.295,5317
90562,20190430,TAP,-66.16,5318
90562,20190531,TAP,59.5501,5318
90562,20190628,TAP,-61.065,5318
90562,20190731,TAP,-62.16,5318
90562,20190830,TAP,-63.015,5286
90562,20190930,TAP,-62.745,5286
90562,20191031,TAP,-62.005,5286
90562,20191129,TAP,57,5286
90562,20191231,TAP,65.32,5286
90562,20200131,TAP,-61.135,5286
90562,20200228,TAP,-57.935,5286
90562,20200331,TAP,-43.86,5286
90562,20200430,TAP,-63.53,5286
90562,20200529,TAP,-56.32,5286
90562,20200630,TAP,-56.61,5286
90562,20200731,TAP,-56.6,5286
90562,20200831,TAP,-52.37,5286
90562,20200930,TAP,-47.56,5286
90562,20201030,TAP,-48.48,5286
90562,20201130,TAP,-54,5286
90562,20201231,TAP,62.7,5280
90601,20100129,NDAQ,17.99,211385
90601,20100226,NDAQ,18.63,211435
90601,20100331,NDAQ,21.12,209355
90601,20100430,NDAQ,21,208244
90601,20100528,NDAQ,18.59,208244
90601,20100630,NDAQ,17.78,202695
90601,20100730,NDAQ,19.47,202709
90601,20100831,NDAQ,17.91,202709
90601,20100930,NDAQ,19.43,197827
90601,20101029,NDAQ,21.11,197846
90601,20101130,NDAQ,21.47,197846
90601,20101231,NDAQ,23.73,175783
90601,20110131,NDAQ,24.48,175783
90601,20110228,NDAQ,28.61,176187
90601,20110331,NDAQ,25.84,176301
90601,20110429,NDAQ,27.12,176675
90601,20110531,NDAQ,25.52,176675
90601,20110630,NDAQ,25.3,177064
90601,20110729,NDAQ,24.07,177077
90601,20110831,NDAQ,23.69,177077
90601,20110930,NDAQ,23.14,177136
90601,20111031,NDAQ,25.05,177178
90601,20111130,NDAQ,26.25,177178
90601,20111230,NDAQ,24.51,173553
90601,20120131,NDAQ,24.76,173553
90601,20120229,NDAQ,26.34,173386
90601,20120330,NDAQ,25.9,171854
90601,20120430,NDAQ,24.57,171857
90601,20120531,NDAQ,21.88,170028
90601,20120629,NDAQ,22.67,167178
90601,20120731,NDAQ,22.7,166891
90601,20120831,NDAQ,22.87,166891
90601,20120928,NDAQ,23.29,165198
90601,20121031,NDAQ,23.78,164937
90601,20121130,NDAQ,24.23,164937
90601,20121231,NDAQ,24.99,165606
90601,20130131,NDAQ,28.32,165606
90601,20130228,NDAQ,31.66,165678
90601,20130328,NDAQ,32.3,165794
90601,20130430,NDAQ,29.48,165763
90601,20130531,NDAQ,31.46,165763
90601,20130628,NDAQ,32.79,167221
90601,20130731,NDAQ,32.4,167333
90601,20130830,NDAQ,29.86,167333
90601,20130930,NDAQ,32.11,167405
90601,20131031,NDAQ,35.43,167576
90601,20131129,NDAQ,39.29,167576
90601,20131231,NDAQ,39.8,169357
90601,20140131,NDAQ,38.15,169357
90601,20140228,NDAQ,38.39,169428
90601,20140331,NDAQ,36.94,170569
90601,20140430,NDAQ,36.9,170670
90601,20140530,NDAQ,37.9,170670
90601,20140630,NDAQ,38.62,168588
90601,20140731,NDAQ,42.19,168736
90601,20140829,NDAQ,43.47,168736
90601,20140930,NDAQ,42.42,168481
90601,20141031,NDAQ,43.26,167665
90601,20141128,NDAQ,44.91,167665
90601,20141231,NDAQ,47.96,168795
90601,20150130,NDAQ,45.6,168795
90601,20150227,NDAQ,50.16,168828
90601,20150331,NDAQ,50.94,168928
90601,20150430,NDAQ,48.63,168618
90601,20150529,NDAQ,51.75,168618
90601,20150630,NDAQ,48.81,168907
90601,20150731,NDAQ,51.03,168930
90601,20150831,NDAQ,51.19,168930
90601,20150930,NDAQ,53.33,164077
90601,20151030,NDAQ,57.89,164237
90601,20151130,NDAQ,58.62,164237
90601,20151231,NDAQ,58.17,164324
90601,20160129,NDAQ,62,164324
90601,20160229,NDAQ,63.29,163888
90601,20160331,NDAQ,66.38,164503
90601,20160429,NDAQ,61.71,164515
90601,20160531,NDAQ,66.01,164515
90601,20160630,NDAQ,64.67,165542
90601,20160729,NDAQ,70.76,165454
90601,20160831,NDAQ,71.21,165454
90601,20160930,NDAQ,67.54,165199
90601,20161031,NDAQ,63.97,165199
90601,20161130,NDAQ,64.09,165203
90601,20161230,NDAQ,67.12,166579
90601,20170131,NDAQ,70.54,166579
90601,20170228,NDAQ,71.11,166747
90601,20170331,NDAQ,69.45,165169
90601,20170428,NDAQ,68.87,165169
90601,20170531,NDAQ,67.65,165178
90601,20170630,NDAQ,71.49,166393
90601,20170731,NDAQ,74.37,166796
90601,20170831,NDAQ,75.38,166796
90601,20170929,NDAQ,77.57,166595
90601,20171031,NDAQ,72.65,166226
90601,20171130,NDAQ,79.16,166226
90601,20171229,NDAQ,76.83,170501
90601,20180131,NDAQ,80.91,170501
90601,20180228,NDAQ,80.75,166560
90601,20180329,NDAQ,86.22,166947
90601,20180430,NDAQ,88.32,166966
90601,20180531,NDAQ,91.86,166966
90601,20180629,NDAQ,91.27,164503
90601,20180731,NDAQ,91.4,164509
90601,20180831,NDAQ,95.44,164509
90601,20180928,NDAQ,85.8,163949
90601,20181031,NDAQ,86.71,163957
90601,20181130,NDAQ,91.32,163957
90601,20181231,NDAQ,81.57,165165
90601,20190131,NDAQ,88.04,165165
90601,20190228,NDAQ,91.57,165417
90601,20190329,NDAQ,87.49,165701
90601,20190430,NDAQ,92.2,165705
90601,20190531,NDAQ,90.64,165705
90601,20190628,NDAQ,96.17,165389
90601,20190731,NDAQ,96.37,164688
90601,20190830,NDAQ,99.84,164688
90601,20190930,NDAQ,99.35,163894
90601,20191031,NDAQ,99.77,163915
90601,20191129,NDAQ,104.8,163915
90601,20191231,NDAQ,107.1,165094
90601,20200131,NDAQ,116.46,165094
90601,20200228,NDAQ,102.55,165012
90601,20200331,NDAQ,94.95,164338
90601,20200430,NDAQ,109.67,164071
90601,20200529,NDAQ,118.46,164071
90601,20200630,NDAQ,119.47,164249
90601,20200731,NDAQ,131.31,164258
90601,20200831,NDAQ,134.42,164258
90601,20200930,NDAQ,122.71,164021
90601,20201030,NDAQ,120.99,164038
90601,20201130,NDAQ,127.99,164038
90601,20201231,NDAQ,132.74001,164038
90664,20100129,DXCM,9.06,50057
90664,20100226,DXCM,9.04,50057
90664,20100331,DXCM,9.74,57436
90664,20100430,DXCM,10.95,57438
90664,20100528,DXCM,10.53,57438
90664,20100630,DXCM,11.56,57924
90664,20100730,DXCM,11.16,57924
90664,20100831,DXCM,12.23,57924
90664,20100930,DXCM,13.22,58718
90664,20101029,DXCM,13.79,58718
90664,20101130,DXCM,11.275,62294
90664,20101231,DXCM,13.65,62078
90664,20110131,DXCM,14.105,62078
90664,20110228,DXCM,14.63,62208
90664,20110331,DXCM,15.52,62400
90664,20110429,DXCM,16.65,62400
90664,20110531,DXCM,15.77,62400
90664,20110630,DXCM,14.49,67331
90664,20110729,DXCM,14.18,67333
90664,20110831,DXCM,12.03,67333
90664,20110930,DXCM,12,67500
90664,20111031,DXCM,9.79,67510
90664,20111130,DXCM,8.02,67510
90664,20111230,DXCM,9.31,68535
90664,20120131,DXCM,10.97,68535
90664,20120229,DXCM,10.79,67630
90664,20120330,DXCM,10.43,68550
90664,20120430,DXCM,9.78,68550
90664,20120531,DXCM,10.76,68550
90664,20120629,DXCM,12.96,68905
90664,20120731,DXCM,11.01,68905
90664,20120831,DXCM,13.3,69029
90664,20120928,DXCM,15.03,69250
90664,20121031,DXCM,13.1,69286
90664,20121130,DXCM,13.08,69286
90664,20121231,DXCM,13.59,69500
90664,20130131,DXCM,15.23,69500
90664,20130228,DXCM,14.92,69580
90664,20130328,DXCM,16.72,70700
90664,20130430,DXCM,16.41,70699
90664,20130531,DXCM,20.83,70699
90664,20130628,DXCM,22.45,71200
90664,20130731,DXCM,21.78,71200
90664,20130830,DXCM,27.05,71376
90664,20130930,DXCM,28.22,71700
90664,20131031,DXCM,28.73,71700
90664,20131129,DXCM,33.09,71784
90664,20131231,DXCM,35.41,72500
90664,20140131,DXCM,40.46,72500
90664,20140228,DXCM,45.1,72810
90664,20140331,DXCM,41.36,74800
90664,20140430,DXCM,32.44,74918
90664,20140530,DXCM,33.76,74918
90664,20140630,DXCM,39.66,75400
90664,20140731,DXCM,37.68,75400
90664,20140829,DXCM,44.2,75476
90664,20140930,DXCM,39.99,76400
90664,20141031,DXCM,44.95,76562
90664,20141128,DXCM,51.46,76562
90664,20141231,DXCM,55.05,77300
90664,20150130,DXCM,59.78,77300
90664,20150227,DXCM,60.74,77515
90664,20150331,DXCM,62.34,79200
90664,20150430,DXCM,67.57,79297
90664,20150529,DXCM,71.72,79297
90664,20150630,DXCM,79.98,80000
90664,20150731,DXCM,84.65,80082
90664,20150831,DXCM,94.14,80082
90664,20150930,DXCM,85.86,81300
90664,20151030,DXCM,83.32,81300
90664,20151130,DXCM,85.02,81295
90664,20151231,DXCM,81.9,81700
90664,20160129,DXCM,71.28,81700
90664,20160229,DXCM,65.06,81741
90664,20160331,DXCM,67.91,83400
90664,20160429,DXCM,64.38,83432
90664,20160531,DXCM,64.49,83432
90664,20160630,DXCM,79.33,83800
90664,20160729,DXCM,92.23,83884
90664,20160831,DXCM,91.09,83884
90664,20160930,DXCM,87.66,84500
90664,20161031,DXCM,78.24,84524
90664,20161130,DXCM,65.29,84524
90664,20161230,DXCM,59.7,84600
90664,20170131,DXCM,79.15,84600
90664,20170228,DXCM,78.16,84815
90664,20170331,DXCM,84.73,86300
90664,20170428,DXCM,77.96,86370
90664,20170531,DXCM,66.84,86370
90664,20170630,DXCM,73.15,86500
90664,20170731,DXCM,66.61,86561
90664,20170831,DXCM,74.61,86561
90664,20170929,DXCM,48.925,86900
90664,20171031,DXCM,44.97,86903
90664,20171130,DXCM,58.43,86903
90664,20171229,DXCM,57.39,87000
90664,20180131,DXCM,58.2,87000
90664,20180228,DXCM,56.14,86997
90664,20180329,DXCM,74.16,88100
90664,20180430,DXCM,73.18,88085
90664,20180531,DXCM,87.99,88085
90664,20180629,DXCM,94.98,88400
90664,20180731,DXCM,95.13,88356
90664,20180831,DXCM,144.38,88356
90664,20180928,DXCM,143.03999,88800
90664,20181031,DXCM,132.77,88800
90664,20181130,DXCM,129.59,88844
90664,20181231,DXCM,119.8,90000
90664,20190131,DXCM,141.03,90000
90664,20190228,DXCM,139.33,90002
90664,20190329,DXCM,119.1,91037
90664,20190430,DXCM,121.07,91050
90664,20190531,DXCM,121.3,91050
90664,20190628,DXCM,149.84,91200
90664,20190731,DXCM,156.87,91186
90664,20190830,DXCM,171.61,91186
90664,20190930,DXCM,149.24001,91500
90664,20191031,DXCM,154.24001,91500
90664,20191129,DXCM,227.31,91529
90664,20191231,DXCM,218.74001,91600
90664,20200131,DXCM,240.75,91600
90664,20200228,DXCM,276,91594
90664,20200331,DXCM,269.26999,92300
90664,20200430,DXCM,335.20001,92345
90664,20200529,DXCM,378.31,92345
90664,20200630,DXCM,405.39999,95400
90664,20200731,DXCM,435.54001,95742
90664,20200831,DXCM,425.41,95742
90664,20200930,DXCM,412.23001,96000
90664,20201030,DXCM,319.57999,96028
90664,20201130,DXCM,319.67999,96028
90664,20201231,DXCM,369.72,96028
90805,20100129,DISCA,29.66,135000
90805,20100226,DISCA,31.15,135226
90805,20100331,DISCA,33.79,136000
90805,20100430,DISCA,38.73,135961
90805,20100528,DISCA,37.66,135961
90805,20100630,DISCA,35.71,136000
90805,20100730,DISCA,38.61,136280
90805,20100831,DISCA,37.75,136280
90805,20100930,DISCA,43.55,137000
90805,20101029,DISCA,44.67,137087
90805,20101130,DISCA,40.78,137087
90805,20101231,DISCA,41.7,138000
90805,20110131,DISCA,39,138000
90805,20110228,DISCA,43.11,138428
90805,20110331,DISCA,39.9,139000
90805,20110429,DISCA,44.26,139108
90805,20110531,DISCA,43.56,139108
90805,20110630,DISCA,40.96,140000
90805,20110729,DISCA,39.8,140766
90805,20110831,DISCA,42.28,140766
90805,20110930,DISCA,37.62,141000
90805,20111031,DISCA,43.46,141135
90805,20111130,DISCA,41.98,141135
90805,20111230,DISCA,40.97,142000
90805,20120131,DISCA,42.88,142000
90805,20120229,DISCA,46.65,142516
90805,20120330,DISCA,50.6,146000
90805,20120430,DISCA,54.43,145918
90805,20120531,DISCA,50.1,145918
90805,20120629,DISCA,54,145700
90805,20120731,DISCA,50.63,145849
90805,20120831,DISCA,54.84,145849
90805,20120928,DISCA,59.6,145400
90805,20121031,DISCA,59.02,144968
90805,20121130,DISCA,60.41,144968
90805,20121231,DISCA,63.48,145000
90805,20130131,DISCA,69.38,145000
90805,20130228,DISCA,73.34,145125
90805,20130328,DISCA,78.74,146000
90805,20130430,DISCA,78.82,145989
90805,20130531,DISCA,78.87,145989
90805,20130628,DISCA,77.24,147000
90805,20130731,DISCA,79.72,147220
90805,20130830,DISCA,77.51,147220
90805,20130930,DISCA,84.42,146200
90805,20131031,DISCA,88.861,146519
90805,20131129,DISCA,87.27,146519
90805,20131231,DISCA,90.42,147200
90805,20140131,DISCA,79.78,147200
90805,20140228,DISCA,83.32,146933
90805,20140331,DISCA,82.7,146600
90805,20140430,DISCA,75.9,147610
90805,20140530,DISCA,76.96,147610
90805,20140630,DISCA,74.28,148200
90805,20140731,DISCA,85.21,147957
90805,20140829,DISCA,43.72,148357
90805,20140930,DISCA,37.8,148200
90805,20141031,DISCA,35.35,148491
90805,20141128,DISCA,34.9,148491
90805,20141231,DISCA,34.45,148200
90805,20150130,DISCA,28.985,148200
90805,20150227,DISCA,32.3,148639
90805,20150331,DISCA,30.76,149200
90805,20150430,DISCA,32.36,149152
90805,20150529,DISCA,33.94,149152
